endTime,artistName,trackName,msPlayed
2022-02-05 11:59,The Last Shadow Puppets,In The Heat Of The Morning,161333
2022-02-05 11:59,Brick + Mortar,Terrible Things,843
2022-02-05 11:59,Bedroom,Nothing Lasts,1394
2022-02-05 11:59,Oliver Tree,Alien Boy,4399
2022-02-05 11:59,Stuck in the Sound,Let’s Go,1626
2022-02-05 11:59,Arctic Monkeys,When The Sun Goes Down,2339
2022-02-05 12:02,Cage The Elephant,House Of Glass,154880
2022-02-05 12:06,MGMT,Electric Feel,229640
2022-02-05 12:10,Glass Animals,Toes,254640
2022-02-05 12:13,Arcade Fire,The Suburbs,212560
2022-02-05 12:14,Harmless,Swing Lynn,1746
2022-02-05 12:17,Catfish and the Bottlemen,Longshot,232960
2022-02-05 12:21,The Kooks,Bad Habit,221413
2022-02-05 12:24,Gorillaz,Rhinestone Eyes,200173
2022-02-05 12:28,Cage The Elephant,The War Is Over,195666
2022-02-05 12:32,Radiohead,Jigsaw Falling Into Place,248893
2022-02-05 12:35,The Strokes,Last Nite,193506
2022-02-05 12:38,Arctic Monkeys,Cornerstone,197973
2022-02-05 13:04,Bober,Obraziłem się na hip-hop,234560
2022-02-05 13:09,MGMT,Little Dark Age,299960
2022-02-05 13:11,Koza,Weź sobie zdanie z nagiego lunchu po prostu,158727
2022-02-05 13:14,Słoń,Czerwony Rum,192000
2022-02-05 13:17,Bober,Darek,177666
2022-02-05 13:21,Cage The Elephant,Social Cues,219053
2022-02-05 13:25,Koza,Rumcays,238016
2022-02-05 13:28,Tame Impala,Feels Like We Only Go Backwards,192960
2022-02-05 13:32,Bober,Niewesoła Kompania,196606
2022-02-05 13:33,The Last Shadow Puppets,Miracle Aligner,1544
2022-02-05 13:37,Czarny HIFI,Niedopowiedzenia,273667
2022-02-05 13:39,Koza,Rumcays,137132
2022-02-05 13:43,Słoń,Czerwony Rum,192000
2022-02-05 13:47,Bober,Shit-fields,257000
2022-02-05 13:49,Cage The Elephant,Ain't No Rest For The Wicked - Original Version,105869
2022-02-06 21:39,Bober,Niewesoła Kompania,266720
2022-02-06 21:43,Kaliber 44,Normalnie o tej porze,262200
2022-02-06 21:48,Czarny HIFI,Niedopowiedzenia,273667
2022-02-06 21:51,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655
2022-02-06 21:54,Cage The Elephant,The War Is Over,1070
2022-02-06 21:54,Bober,Wszystko mnie wkurwia,151817
2022-02-06 21:57,Koza,Fioletowa fiolka 18L,177330
2022-02-06 22:02,Twenty One Pilots,Chlorine,324466
2022-02-06 22:08,Bober,O co w tym chodzi?,373200
2022-02-06 22:12,Łona I Webber,Gdzie Tak Pięknie?,206764
2022-02-06 22:16,Pawbeats,Pod śniegiem,244099
2022-02-06 22:19,Pezet,Re-Fleksje,207892
2022-02-06 22:24,Bober,Shit-fields,257000
2022-02-06 22:27,Paktofonika,Nowiny,224146
2022-02-06 22:30,Avi,Evviva l`arte,156920
2022-02-06 22:34,The Strokes,Threat of Joy,264724
2022-02-06 22:38,Cold War Kids,Love Is Mystical,1470
2022-02-06 22:38,Koza,Nieodwracalne,23391
2022-02-06 22:38,Łona I Webber,To Nic Nie Znaczy,199682
2022-02-06 22:43,Bober,Niewesoła Kompania,266000
2022-02-06 22:46,Łona I Webber,Gdzie Tak Pięknie?,206764
2022-02-06 22:49,Koza,Fioletowa fiolka 18L,177330
2022-02-06 22:55,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655
2022-02-06 22:56,Barto Katt,Hardcore,20823
2022-02-06 22:59,Bober,Obraziłem się na hip-hop,234560
2022-02-06 23:02,Koza,Weź sobie zdanie z nagiego lunchu po prostu,158727
2022-02-06 23:06,Łona I Webber,"Stop, Nadiu",255786
2022-02-06 23:07,Feno,Endorfiny,15756
2022-02-06 23:07,Koza,Dostałem ten bit od Raua,1050
2022-02-06 23:07,Feno,Monami,630
2022-02-06 23:07,Barto Katt,Wolni Farmerzy & Ted Baker,1900
2022-02-06 23:07,Bober,O co w tym chodzi?,830
2022-02-06 23:07,BDF REPRESENT,Posse Cut,1490
2022-02-06 23:07,Prometh,ta piosenka nie jest smutna,330
2022-02-06 23:07,Łona I Webber,Błąd,1130
2022-02-06 23:10,Paktofonika,Powierzchnie Tnące,215613
2022-02-06 23:14,Bober,Bałagan,183413
2022-02-06 23:14,Teabe,Batshuayi,31283
2022-02-06 23:18,Łona I Webber,Miej watpliwość,218560
2022-02-06 23:20,Koza,De Profundis,144836
2022-02-06 23:25,nath,skrajność,1003
2022-02-06 23:25,Kaliber 44,Plus i minus,295320
2022-02-08 23:29,Słoń,Czerwony Rum,192000
2022-02-08 23:34,Bober,Obraziłem się na hip-hop,232062
2022-02-08 23:37,Bober,Wszystko mnie wkurwia,181520
2022-02-08 23:41,Bober,Shit-fields,257000
2022-02-09 13:17,Kaliber 44,Plus i minus,295320
2022-02-09 13:19,Red Hot Chili Peppers,Black Summer,119797
2022-02-09 16:17,Red Hot Chili Peppers,Black Summer,237665
2022-02-09 16:18,Twenty One Pilots,Chlorine,8097
2022-02-09 16:19,Kings of Leon,Waste A Moment,1516
2022-02-09 16:19,Cage The Elephant,Social Cues,10122
2022-02-09 16:19,Franz Ferdinand,Take Me Out,35088
2022-02-09 16:23,Tame Impala,Borderline,237800
2022-02-09 16:27,MGMT,When You Die,263880
2022-02-09 16:31,Gorillaz,Severed Head (feat. Goldlink and Unknown Mortal Orchestra),214256
2022-02-09 16:32,TV Girl,Cigarettes out the Window,90023
2022-02-09 19:08,TV Girl,Cigarettes out the Window,3722
2022-02-09 19:09,Cage The Elephant,The War Is Over,25735
2022-02-09 19:09,Cold War Kids,Love Is Mystical,8256
2022-02-09 19:14,Cage The Elephant,The War Is Over,1045
2022-02-09 19:17,Cage The Elephant,The War Is Over,191874
2022-02-09 19:21,Łona I Webber,Gdzie Tak Pięknie?,206764
2022-02-09 19:24,Red Hot Chili Peppers,Black Summer,180022
2022-02-09 19:28,Red Hot Chili Peppers,Black Summer,231027
2022-02-09 19:29,Cage The Elephant,Social Cues,56510
2022-02-09 19:32,Bober,Wszystko mnie wkurwia,181520
2022-02-09 19:35,Łona I Webber,To Nic Nie Znaczy,199682
2022-02-09 19:38,Bober,Darek,177666
2022-02-09 19:43,Czarny HIFI,Niedopowiedzenia,273667
2022-02-09 19:46,Bober,Wszystko mnie wkurwia,1670
2022-02-09 19:46,Pawbeats,Pod śniegiem,23
2022-02-09 19:46,Słoń,Czerwony Rum,180008
2022-02-09 19:46,Słoń,Czerwony Rum,795
2022-02-09 19:51,Kaliber 44,Normalnie o tej porze,262200
2022-02-09 19:54,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655
2022-02-09 19:58,Cage The Elephant,Social Cues,219053
2022-02-09 20:01,Bober,J**ać Ćpunów,172600
2022-02-09 20:05,Bober,Obraziłem się na hip-hop,234560
2022-02-09 20:07,Bober,Niewesoła Kompania,108245
2022-02-09 20:40,Bober,Niewesoła Kompania,157756
2022-02-09 20:42,Avi,Evviva l`arte,156920
2022-02-09 20:46,Czarny HIFI,Niedopowiedzenia,8407
2022-02-09 20:46,Quebonafide,ŁAJZA,242050
2022-02-10 17:04,Red Hot Chili Peppers,Black Summer,232412
2022-02-10 17:08,Red Hot Chili Peppers,Sick Love,221440
2022-02-10 17:11,Red Hot Chili Peppers,Police Station,180005
2022-02-10 17:41,Red Hot Chili Peppers,Breaking the Girl,3082
2022-02-10 17:47,Red Hot Chili Peppers,Dosed,1017
2022-02-10 17:47,Red Hot Chili Peppers,Otherside,7260
2022-02-10 17:47,Red Hot Chili Peppers,Snow (Hey Oh),1661
2022-02-10 17:47,Red Hot Chili Peppers,Californication,329733
2022-02-10 17:47,Red Hot Chili Peppers,I Could Have Lied,1572
2022-02-10 17:51,Red Hot Chili Peppers,Dani California,253493
2022-02-11 08:40,Red Hot Chili Peppers,Dani California,28667
2022-02-11 08:43,Red Hot Chili Peppers,This Velvet Glove,180859
2022-02-11 08:45,Red Hot Chili Peppers,Under the Bridge,4346
2022-02-11 08:45,Red Hot Chili Peppers,Factory of Faith,1134
2022-02-11 08:45,Red Hot Chili Peppers,My Friends,465
2022-02-11 08:45,Red Hot Chili Peppers,This Velvet Glove,164
2022-02-11 08:49,Red Hot Chili Peppers,The Getaway,250386
2022-02-11 08:49,Red Hot Chili Peppers,Get on Top,18855
2022-02-11 09:03,Red Hot Chili Peppers,Me And My Friends,8574
2022-02-11 09:07,Red Hot Chili Peppers,The Zephyr Song,231933
2022-02-11 09:11,Red Hot Chili Peppers,Higher Ground - Remastered 2003,202053
2022-02-11 09:11,Red Hot Chili Peppers,Brendan's Death Song,27670
2022-02-11 09:15,Red Hot Chili Peppers,Around the World,238733
2022-02-11 09:18,Red Hot Chili Peppers,Road Trippin',202635
2022-02-11 20:24,Red Hot Chili Peppers,Road Trippin',2629
2022-02-11 20:25,Red Hot Chili Peppers,Black Summer,90048
2022-02-11 20:26,Red Hot Chili Peppers,Black Summer,30009
2022-02-11 20:31,Red Hot Chili Peppers,Black Summer,180022
2022-02-11 20:35,Pezet,Re-Fleksje,1002
2022-02-11 20:35,Red Hot Chili Peppers,Black Summer,224901
2022-02-11 20:36,Pezet,Re-Fleksje,6343
2022-02-11 20:39,Pezet,Re-Fleksje,207892
2022-02-11 20:41,Koza,Mango,77514
2022-02-11 20:44,Paktofonika,Powierzchnie Tnące,168329
2022-02-11 20:48,Favst,halo,9624
2022-02-11 20:48,Major SPZ,BAM BAM,8454
2022-02-11 20:48,Bober,Niewesoła Kompania,266000
2022-02-11 20:49,Major SPZ,BAM BAM,3586
2022-02-11 20:49,Avi,Evviva l`arte,1669
2022-02-11 20:52,Słoń,Czerwony Rum,192000
2022-02-11 20:52,Taco Hemingway,Luxembourg,1000
2022-02-11 20:54,Taco Hemingway,Luxembourg,30024
2022-02-11 20:56,Łona I Webber,My Się Znamy???,1554
2022-02-11 20:56,Taco Hemingway,Luxembourg,804
2022-02-11 21:01,Kaliber 44,Normalnie o tej porze,262200
2022-02-11 21:01,Barto Katt,Hardcore,1000
2022-02-11 21:02,Pezet,Re-Fleksje,2705
2022-02-11 21:02,Barto Katt,Hardcore,5248
2022-02-11 21:03,Białas,AU,14162
2022-02-11 21:07,Kaliber 44,Normalnie o tej porze,249230
2022-02-12 19:39,Kaliber 44,Normalnie o tej porze,2686
2022-02-12 19:42,Ten Typ Mes,Foliage,183040
2022-02-12 19:45,Bober,Bałagan,183413
2022-02-12 19:49,Sokół,Na cały świat,245586
2022-02-12 19:51,Słoń,Szczerze,88448
2022-02-12 19:53,Otsochodzi,Nie / nie,766
2022-02-12 19:53,Łona I Webber,Gdzie Tak Pięknie?,1546
2022-02-12 19:53,Zdechły Osa,West Coast,1543
2022-02-12 19:53,Oki,WMTB,122690
2022-02-12 19:57,Paktofonika,Chwile Ulotne,277253
2022-02-12 19:59,KęKę,Cesarz,103836
2022-02-12 20:02,Bober,Nierub,176000
2022-02-12 20:04,CatchUp,Kłopot,1170
2022-02-12 20:04,schafter,bigos,3946
2022-02-12 20:04,Dedis,Diabeł,74564
2022-02-12 20:04,Taco Hemingway,Awizo,5075
2022-02-12 20:04,Koza,De Profundis,1474
2022-02-12 20:07,PRO8L3M,Crash Test,189173
2022-02-12 20:08,Sentino,Ta droga,32628
2022-02-12 20:11,Bonus RPK,60-tka,20879
2022-02-12 20:11,Donguralesko,El Polako (prod. Matheo),26688
2022-02-12 20:11,Łona I Webber,Kaloryfer,181951
2022-02-12 20:12,Mata,Kiss cam,12309
2022-02-12 20:18,Paktofonika,Nowiny,224146
2022-02-12 20:38,Czarny HIFI,Wino,383965
2022-02-12 20:42,Quebonafide,ŁAJZA,242050
2022-02-12 20:48,Kaliber 44,Film,316626
2022-02-12 20:56,Słoń,Wojna Totalna,515294
2022-02-12 20:57,Sarius,Wiking,15391
2022-02-12 22:52,Kaliber 44,Normalnie o tej porze,1329
2022-02-12 22:52,Kaliber 44,Normalnie o tej porze,1242
2022-02-12 22:52,Koza,Pogrzeb Kozy,2280
2022-02-12 22:52,Otsochodzi,Nowy Kolor,1263
2022-02-12 22:52,Dwa Sławy,Dzisiaj Nie Możemy Umrzeć,285
2022-02-12 22:52,Kizo,Forma,1829
2022-02-12 22:52,schafter,bigos,23
2022-02-12 22:52,Czarny HIFI,Niedopowiedzenia II,821
2022-02-12 22:52,Łona I Webber,Rozmowy z Cutem,23
2022-02-12 22:52,Mata,Papuga,1493
2022-02-12 22:52,Łona I Webber,Błąd,1751
2022-02-12 22:52,Paktofonika,Rób Co Chcesz...,327
2022-02-12 22:52,SSIO,Nullkommaneun,1989
2022-02-12 22:52,Bober,Niewesoła Kompania,933
2022-02-12 22:52,Pawbeats,BlackOUT,0
2022-02-12 22:52,Veason,Danse Macabre,1149
2022-02-12 22:52,Dr. Dre,Gospel (with Eminem),1855
2022-02-12 22:53,Otsochodzi,Euforia,1371
2022-02-12 22:53,Paluch,Każdy blok,120
2022-02-12 22:53,Słoń,Władza Absolutna,25012
2022-02-12 22:53,Słoń,Władza Absolutna,1547
2022-02-12 22:53,Bober,Niewesoła Kompania,16890
2022-02-12 22:53,Bober,Niewesoła Kompania,21938
2022-02-12 22:53,Pawbeats,BlackOUT,1482
2022-02-12 22:57,Słoń,Czerwony Rum,192000
2022-02-12 22:59,Łona I Webber,Błąd,135917
2022-02-12 23:02,Kacperczyk,Kryzys Wieku Wczesnego,179200
2022-02-12 23:05,Ten Typ Mes,Foliage,183040
2022-02-12 23:07,Żabson,Icey,149647
2022-02-12 23:12,Koza,Pogrzeb Kozy,189000
2022-02-12 23:19,Żabson,Młody Boss,238869
2022-02-13 08:13,Żabson,Młody Boss,44930
2022-02-13 08:17,Red Hot Chili Peppers,Black Summer,232412
2022-02-13 08:22,MGMT,Little Dark Age,299960
2022-02-13 08:25,Tame Impala,Feels Like We Only Go Backwards,192960
2022-02-13 08:30,The Strokes,The Adults Are Talking,309053
2022-02-13 08:36,The Strokes,Eternal Summer,375320
2022-02-13 08:40,Cage The Elephant,Skin and Bones,196173
2022-02-13 08:44,The Strokes,Selfless,1342
2022-02-13 08:44,MGMT,Little Dark Age,16016
2022-02-13 08:44,The Strokes,Threat of Joy,264724
2022-02-13 08:47,Kacperczyk,Kryzys Wieku Wczesnego,179200
2022-02-13 08:52,The Animals,House of the Rising Sun,269906
2022-02-13 08:56,Vito Bambino,Bunkrów Nie Ma,3320
2022-02-13 08:56,Arctic Monkeys,Fluorescent Adolescent,3061
2022-02-13 08:56,Gorillaz,Feel Good Inc.,222640
2022-02-13 08:56,Red Hot Chili Peppers,Black Summer,616
2022-02-13 08:58,Molchat Doma,Судно (Борис Рижий),141394
2022-02-13 09:01,Wilki,Urke,204000
2022-02-13 09:02,Cage The Elephant,Cigarette Daydreams,3096
2022-02-13 09:02,Frank Zappa,Uncle Remus,1692
2022-02-13 09:04,Cage The Elephant,Broken Boy,163200
2022-02-13 09:10,Twenty One Pilots,Chlorine,324466
2022-02-13 09:15,Cage The Elephant,Instant Crush - Unpeeled,309386
2022-02-13 09:16,schafter,blow off,47297
2022-02-13 09:16,Charles Mingus,Moanin',3054
2022-02-13 09:16,Tame Impala,Feels Like We Only Go Backwards,1201
2022-02-13 09:16,Muse,Thought Contagion,20603
2022-02-13 09:20,GOLEC UORKIESTRA,Ściernisco,212088
2022-02-13 09:22,Blur,Song 2,121880
2022-02-13 09:27,TOTO,Africa,295893
2022-02-13 09:29,Led Zeppelin,Immigrant Song - Remaster,146250
2022-02-13 09:33,Kendrick Lamar,King Kunta,234693
2022-02-13 09:39,Guns N' Roses,Paradise City,378727
2022-02-13 09:44,Foster The People,Are You What You Want to Be?,270840
2022-02-13 09:47,Smash Mouth,All Star,200373
2022-02-13 09:54,Dawid Podsiadło,Trofea,224986
2022-02-13 10:00,Jean-Michel Jarre,"Oxygene, Pt. 4",242212
2022-02-13 10:10,Unknown Mortal Orchestra,Hunnybee,32856
2022-02-13 10:11,Adele,Rumour Has It,28057
2022-02-13 10:14,Adele,Easy On Me,159939
2022-02-13 10:19,Deebri Media,TNT (Minecraft Parody of Dynamite),148784
2022-02-13 10:24,Queens of the Stone Age,Make It Wit Chu,275404
2022-02-13 10:27,Dawid Podsiadło,Pastempomat,181293
2022-02-13 10:31,Łona I Webber,Nikifor Szczeciński,212946
2022-02-13 10:34,Muse,Thought Contagion,206106
2022-02-13 10:37,The Neighbourhood,Paradise,209600
2022-02-13 10:42,Red Hot Chili Peppers,Dark Necessities,302000
2022-02-13 10:46,The Strokes,Reptilia,219826
2022-02-13 10:49,Mother Mother,Hayloft,181680
2022-02-13 10:53,sanah,Ale jazz!,187545
2022-02-13 10:56,Young Leosia,Szklanki,163200
2022-02-13 10:59,Jeden Osiem L,Jak zapomnieć,209040
2022-02-13 11:03,Paktofonika,Nowiny - Remastered Version,223975
2022-02-13 11:07,Jacek Stachursky,Dosko,212800
2022-02-13 11:10,Young Leosia,Baila Ella,197341
2022-02-13 11:23,Ekipa,Zygzak,207640
2022-02-13 12:17,Żabson,Icey,1564
2022-02-13 12:21,Flo Rida,Whistle,224653
2022-02-13 12:24,Imagine Dragons,Believer,204346
2022-02-13 12:27,Jimi Hendrix,Purple Haze,170813
2022-02-13 12:33,Red Hot Chili Peppers,Police Station,335893
2022-02-13 12:37,Radiohead,Karma Police,264066
2022-02-13 12:41,The Neighbourhood,Sweater Weather,240400
2022-02-13 12:45,alt-J,Breezeblocks,227080
2022-02-13 12:48,Howard Shore,Concerning Hobbits,175040
2022-02-13 12:49,Gorillaz,Rhinestone Eyes,54157
2022-02-13 12:50,Howard Shore,Helm's Deep,26651
2022-02-13 12:55,Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",300840
2022-02-13 12:59,Kings of Leon,Pyro,250533
2022-02-13 13:03,Sokół,Na cały świat,245586
2022-02-13 13:08,Czarny HIFI,Niedopowiedzenia,273667
2022-02-13 13:11,Pezet,Slang,188106
2022-02-13 13:13,Taco Hemingway,Grand Prix,155269
2022-02-13 13:17,Taco Hemingway,Deszcz Na Betonie,248910
2022-02-13 13:21,Taco Hemingway,LECI NOWY FUTURE,219293
2022-02-13 13:25,Mata,Papuga,210206
2022-02-13 13:28,Mata,Szafir,196600
2022-02-13 13:31,The Weeknd,Pray For Me (with Kendrick Lamar),211440
2022-02-13 13:35,The Weeknd,Starboy,230453
2022-02-13 13:38,The Weeknd,Sacrifice,188918
2022-02-13 13:47,Charles Mingus,Moanin',482959
2022-02-13 13:49,Mose Allison,The Seventh Son,157226
2022-02-13 14:00,John Coltrane,Blue Train - Remastered 2003/Rudy Van Gelder Edition,644013
2022-02-13 14:04,Duke Ellington,In A Sentimental Mood,255226
2022-02-13 14:04,The Champs,Tequila,1013
2022-02-13 14:05,The Champs,Tequila,795
2022-02-13 14:07,The Champs,Tequila,132709
2022-02-13 14:11,Kizo,Disney,219268
2022-02-13 14:13,Żabson,Icey,149647
2022-02-13 14:16,Ten Typ Mes,Foliage,183040
2022-02-13 14:18,Oliwka Brazil,Kokieterka,141428
2022-02-13 14:24,Mata,Patoreakcja,327366
2022-02-13 14:27,schafter,good will hunting,181015
2022-02-13 14:30,Bober,Wszystko mnie wkurwia,181520
2022-02-13 14:32,Łona I Webber,Ballada o Szlachetnym Czorcie,136920
2022-02-13 14:35,Słoń,Czerwony Rum,192000
2022-02-13 14:41,Red Hot Chili Peppers,Snow (Hey Oh),334666
2022-02-13 14:45,Red Hot Chili Peppers,The Getaway,250386
2022-02-13 14:50,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,282400
2022-02-13 15:01,Red Hot Chili Peppers,Black Summer,36153
2022-02-14 21:10,Red Hot Chili Peppers,Black Summer,237853
2022-02-14 21:14,Gorillaz,Feel Good Inc.,222640
2022-02-14 21:17,Muse,Thought Contagion,206106
2022-02-14 21:21,The Strokes,Selfless,222093
2022-02-14 21:23,Molchat Doma,Судно (Борис Рижий),141394
2022-02-14 21:26,Fivio Foreign,City of Gods,181865
2022-02-14 21:27,Deebri Media,TNT (Minecraft Parody of Dynamite),40173
2022-02-14 21:33,Łona I Webber,Świat Jest Pełen Filozofów feat. Smarki,334613
2022-02-14 21:35,Żabson,Icey,149647
2022-02-14 21:39,Miuosh,Reprezent,242416
2022-02-14 21:44,Mata,Patoreakcja,266491
2022-02-14 21:44,schafter,kwaśny diesel,21499
2022-02-14 21:48,Paktofonika,Nowiny - Remastered Version,223975
2022-02-14 21:53,Gorillaz,Clint Eastwood,340920
2022-02-14 21:59,Twenty One Pilots,Chlorine,324466
2022-02-14 22:02,Pezet,Re-Fleksje,207892
2022-02-14 22:05,Koza,Pogrzeb Kozy,469
2022-02-14 22:05,Czarny HIFI,Wino,7239
2022-02-14 22:05,Koza,3000,885
2022-02-14 22:05,Barto Katt,100-FUNTOVYYE BOTINKI,176246
2022-02-14 22:08,Koza,3000,134000
2022-02-14 22:11,Koza,Pogrzeb Kozy,189000
2022-02-14 22:15,Bober,Niewesoła Kompania,266000
2022-02-14 22:18,Słoń,Czerwony Rum,192000
2022-02-14 22:21,Young Leosia,Szklanki,163200
2022-02-14 22:24,Pezet,Re-Fleksje,189335
2022-02-14 22:27,Taco Hemingway,Grand Prix,184546
2022-02-14 22:31,Łona I Webber,Nikifor Szczeciński,212946
2022-02-14 22:34,Łona I Webber,Błąd,185942
2022-02-14 22:38,schafter,bigos,218226
2022-02-14 22:38,Kaliber 44,Plus i minus,7882
2022-02-16 22:42,Kaliber 44,Plus i minus,8041
2022-02-16 22:44,Young Leosia,Szklanki,163200
2022-02-16 22:47,Qry,Szlugi,170958
2022-02-16 22:50,Palmowski,Baltazar Gąbka,150697
2022-02-16 22:53,Bober,Wszystko mnie wkurwia,181520
2022-02-16 22:57,Żabson,Młody Boss,248571
2022-02-16 23:00,schafter,good will hunting,181015
2022-02-16 23:03,Łona I Webber,Świat Jest Pełen Filozofów feat. Smarki,595
2022-02-16 23:03,Ten Typ Mes,Foliage,183040
2022-02-16 23:08,Żabson,Pok0ra,47333
2022-02-16 23:08,Bober,Niewesoła Kompania,266000
2022-02-16 23:11,Żabson,Sexoholik,160760
2022-02-16 23:15,Adele,Rolling in the Deep,228093
2022-02-16 23:18,Łona I Webber,Gdzie Tak Pięknie?,206764
2022-02-16 23:21,SB Maffija,Łyk i buch,165213
2022-02-16 23:22,Koza,Fioletowa fiolka 18L,1105
2022-02-16 23:22,Malik Montana,Jetlag (feat. The Plug),20717
2022-02-16 23:22,Barto Katt,Hardcore,1098
2022-02-16 23:22,Męskie Granie Orkiestra 2021,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",1022
2022-02-16 23:22,Rosalie.,Kiedy Powiem Sobie Dość,373
2022-02-16 23:25,Bober,Obraziłem się na hip-hop,234560
2022-02-16 23:29,Łona I Webber,Błąd,185942
2022-02-16 23:32,WaluśKraksaKryzys,NaNoże,230302
2022-02-16 23:35,Barto Katt,Jeff Przelej$O$,166807
2022-02-16 23:37,Koza,3000,134000
2022-02-16 23:38,Rysy,4GET,5966
2022-02-16 23:38,Bober,O co w tym chodzi?,2992
2022-02-16 23:41,Łona I Webber,Nikifor Szczeciński,212946
2022-02-16 23:41,Ten Typ Mes,Idealny raper,0
2022-02-16 23:41,Aleshen,FAZUJE,6873
2022-02-16 23:41,UNDADASEA,L'OREAL G,805
2022-02-16 23:45,Kaliber 44,Plus i minus,36399
2022-02-16 23:45,Quebonafide,TOKYO2020,193746
2022-02-16 23:49,Barto Katt,Wolni Farmerzy & Ted Baker,21841
2022-02-16 23:49,WaluśKraksaKryzys,NAJGORSZE RZECZY,933
2022-02-16 23:49,Taco Hemingway,LECI NOWY FUTURE,219293
2022-02-16 23:49,Mlodyskiny,Zioło i Perfumy,23
2022-02-16 23:49,Łona I Webber,To Nic Nie Znaczy,1522
2022-02-16 23:55,Fisz,Polepiony,33862
2022-02-16 23:55,Kaliber 44,Plus i minus,295320
2022-02-16 23:58,Barto Katt,99'skarg,14485
2022-02-16 23:58,MORGENSHTERN,ДУЛО,126265
2022-02-17 00:03,Łona I Webber,Woodstock '89,96246
2022-02-17 00:07,Rau Performance,Jak Makłowicz,1970
2022-02-17 00:07,Kobik,AYYO,697
2022-02-17 00:07,Paktofonika,Jestem Bogiem,202306
2022-02-17 00:11,Kaliber 44,Normalnie o tej porze,262200
2022-02-17 00:11,Barto Katt,To nie problem,6094
2022-02-17 00:12,Feno,Endorfiny,921
2022-02-17 00:12,Paktofonika,Powierzchnie Tnące,4559
2022-02-17 00:12,Kaliber 44,Konfrontacje,1014
2022-02-17 00:12,Kaliber 44,Konfrontacje,23
2022-02-17 00:12,TUZZA Globale,KONSTELACJE,0
2022-02-17 00:12,Łona I Webber,Rozmowa,783
2022-02-17 00:12,Łona I Webber,Rozmowa,1108
2022-02-17 00:12,Bober,Bałagan,1821
2022-02-17 00:12,Coals,sleepwalker,0
2022-02-17 00:12,Koza,Jarmusch,1151
2022-02-17 00:12,Paktofonika,Chwile Ulotne,2665
2022-02-17 00:12,Paktofonika,Priorytety,0
2022-02-17 00:12,Łona I Webber,Miej watpliwość,0
2022-02-17 00:12,Prometh,ta piosenka nie jest smutna,471
2022-02-17 00:12,Holak,Po prostu pastelowe,0
2022-02-17 00:12,Łona I Webber,"Stop, Nadiu",7053
2022-02-17 00:12,The Dumplings,Technicolor Yawn,2761
2022-02-17 00:13,Łona I Webber,Świat Jest Pełen Filozofów feat. Smarki,81798
2022-02-17 00:18,Red Hot Chili Peppers,The Adventures of Rain Dance Maggie,282400
2022-02-17 00:21,The Black Keys,Lonely Boy,193653
2022-02-17 00:25,Masego,Navajo,194157
2022-02-17 00:27,schafter,blow off,134739
2022-02-17 00:29,Tymek,Rainman,128737
2022-02-17 00:30,Boney M.,Rasputin,32306
2022-02-17 00:30,Ryan Paris,Dolce Vita,38920
2022-02-17 00:34,Boney M.,Rasputin - Single Version,220733
2022-02-17 00:34,George Michael,Careless Whisper,4122
2022-02-17 00:34,Bad Boys Blue,You're a Woman,10946
2022-02-17 00:39,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),292613
2022-02-17 00:42,Bee Gees,Stayin Alive,152379
2022-02-17 00:45,Scatman John,Scatman (ski-ba-bop-ba-dop-bop),39936
2022-02-17 00:45,Britney Spears,Toxic,198800
2022-02-17 00:47,The Chordettes,Sh Boom Life Could Be a Dream,71214
2022-02-17 00:47,Johnny Good,Johnny Be Good,26278
2022-02-17 00:49,Chuck Berry,You Never Can Tell,98370
2022-02-17 00:53,Michael Jackson,Beat It,258040
2022-02-17 00:59,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers),369626
2022-02-17 01:03,Rufus,Ain't Nobody,1314
2022-02-17 01:03,Britney Spears,Oops!...I Did It Again,1634
2022-02-17 01:03,Beyoncé,Crazy In Love (feat. Jay-Z),875
2022-02-17 01:03,ABBA,Dancing Queen,2088
2022-02-17 01:03,Matthew Wilder,Break My Stride,2531
2022-02-17 01:03,Matthew Wilder,Break My Stride,494
2022-02-17 01:03,Aqua,Barbie Girl,197960
2022-02-17 01:03,Lady Gaga,Applause,19614
2022-02-17 01:03,Cyndi Lauper,Girls Just Want to Have Fun,1875
2022-02-17 01:07,Beyoncé,Crazy In Love (feat. Jay-Z),235933
2022-02-17 01:10,Vengaboys,"Boom, Boom, Boom, Boom!!",202570
2022-02-17 01:12,Wham!,Last Christmas,2117
2022-02-17 01:12,ABBA,Dancing Queen,2201
2022-02-17 01:12,Matthew Wilder,Break My Stride,109653
